"C-ID","record_id","language","kind","words","characters","source","text_sha256"
"C-004","first-steps","ru","editorial","168","1252","https://constitution.my/tasks/first-steps?lang=ru","9f9332ea86561563ce97ccb51b0ed4a0cb74f81ac1964e2c4c4c916ea1ead0aa"
"C-004","business","ru","editorial","178","1372","https://constitution.my/tasks/business?lang=ru","554d2b4010e3670808ef2e48a324b0e4306f43bd4a20e6dc61913820a73f62f4"
"C-004","work","ru","editorial","172","1351","https://constitution.my/tasks/work?lang=ru","012eb08109b7fd778dd969539808a2fdf69da0ca740a67838e74d7eb2d14a4b5"
"C-004","family","ru","editorial","177","1311","https://constitution.my/tasks/family?lang=ru","ad7b5f3be7ba779f2a203922fc9a943175e29a5723188efd6febff0a903fd6ea"
"C-004","environment","ru","editorial","118","952","https://constitution.my/tasks/environment?lang=ru","9e0744fa12e238e4b8a4453085c8e72241ec0366896428259b36f9406b811691"
"C-004","equality","ru","editorial","157","1192","https://constitution.my/tasks/equality?lang=ru","d28f4fa08227c906812a205e205826fc4bb30ab28167aac6e3f444cae9732a86"
"C-004","media","ru","editorial","165","1248","https://constitution.my/tasks/media?lang=ru","5f40a20268f2a563ee2796550228421f6a15b6d2010b4a62cedb2e263cdce43a"
"C-005","constitution-1993","ru","editorial","13","128","https://constitution.my/timeline.json?lang=ru","d4c1faec305b9696cec6de68c64888fe8fa2cc46de77f56a7963fb143c122c45"
"C-005","constitution-1995","ru","editorial","22","150","https://constitution.my/timeline.json?lang=ru","b4949a30a981b66e0ef26a4c5b3166d7e664caf26597376d1e2bccc241e2fee9"
"C-005","reform-2007","ru","editorial","15","128","https://constitution.my/timeline.json?lang=ru","1a3a1a19bbaf68d9ae45260c64820c659e779019a8ab1d0fb6e0341eb9778b55"
"C-005","reform-2017","ru","editorial","13","115","https://constitution.my/timeline.json?lang=ru","454c8390b85868b4a9363a5fd0beb14c937eba583604ee849ff971217cbc4b5f"
"C-005","referendum-2022","ru","editorial","18","124","https://constitution.my/timeline.json?lang=ru","214e30e4eb458be7f37d4a542a1adb5822f1a76a510b8491db28d3a09211c8e3"
"C-005","drafting-working-group-2025","ru","editorial","15","124","https://constitution.my/timeline.json?lang=ru","c4206f2a8e37b82d45956c624adb6677e4f04788190c3ad13b36f98127c6152f"
"C-005","public-discussion-2025-2026","ru","editorial","18","140","https://constitution.my/timeline.json?lang=ru","cf46b6baf1bb7e249bb3da220ae1e18d21f4539e68c44afa86e9f4154232ecf7"
"C-005","referendum-2026","ru","editorial","19","134","https://constitution.my/timeline.json?lang=ru","9186a0430a12dd564df0eff92b5269570f2441e3c3fb18f392a7b7ea1da58bed"
"C-005","constitutional-laws-2026","ru","editorial","16","125","https://constitution.my/timeline.json?lang=ru","6acd639dde1ff39a18467e99723b1e933221e9b8ca616da6fbf369e1d220261b"
"C-005","constitution-effective-2026","ru","editorial","21","149","https://constitution.my/timeline.json?lang=ru","7b7f64ae1946ff94b415fbcfb057e74fdb55f427e9a4ac071814618db8e8a1e3"
"C-005","kurultai-election-called-2026","ru","editorial","16","124","https://constitution.my/timeline.json?lang=ru","ed3e01d3583d7e1830d8088a108e81ee73d4b7c47f06f740ae35ff12db3c9cd9"
"C-005","kurultai-election-2026","ru","editorial","17","117","https://constitution.my/timeline.json?lang=ru","419da1a53a390581c779bc6ce567c8c9319ccfc39cbf469b24a6b3be9a176023"
"C-005","kurultai-start-expected-2026","ru","editorial","21","173","https://constitution.my/timeline.json?lang=ru","80ecf9097446a2cd9eff2a94272abb693b67e9414536388c4b5e9fd2719d779d"
"C-006","law-on-constitutional-court","ru","editorial_supplement","30","224","https://constitution.my/implementation.json?lang=ru","02ceadd1845b4ecadd57c18b4a3a6e4a17184d9cad35ed7986871659d28d7f0f"
"C-006","law-on-president","ru","editorial_supplement","24","208","https://constitution.my/implementation.json?lang=ru","478b2cb903b668c55a6757fd7240fdfdd9888c0061c79623a0a8a43bdc833324"
"C-006","transition-what-changes-july","ru","editorial_supplement","32","243","https://constitution.my/implementation.json?lang=ru","1d4e174b4fd74fd652dc6f29c2996f219891b2774a173516b9999cd815e3b7e0"
"C-006","law-on-kurultai","ru","editorial_supplement","26","183","https://constitution.my/implementation.json?lang=ru","8790c9ea1a7ac973dfdfcb17fccd9d317cfaf7f9dd1c719b9c96d26a9c79dd31"
"C-006","transition-new-institutions","ru","editorial_supplement","36","297","https://constitution.my/implementation.json?lang=ru","7f11c1720302d542fc69b5accd7fbd4968d3bfc7c38a5a481cbb591bbe7aa313"
"C-006","transition-period-overview","ru","editorial_supplement","30","240","https://constitution.my/implementation.json?lang=ru","f0a3a127941878f653569d7d7baee0d547a85796d69a29c356ac0d44afee0dde"
"C-007","legal-claim-precision-2026-07-26","ru","editorial","56","457","https://constitution.my/updates.json?lang=ru","e526f541e2dc587d0a243bd5f82c28c73a4eff5b68b1b3478f52198d717835ac"
"C-007","public-ai-and-source-surfaces-2026-07-18","ru","editorial","63","409","https://constitution.my/updates.json?lang=ru","02aba6f410b119816d88839aea8f53d29c6ce9eba6201e61420f30e373598100"
"C-007","verified-source-registry-2026-07-18","ru","editorial","58","460","https://constitution.my/updates.json?lang=ru","d4dc225d62c24e7b73386e74f59a778a3424f544fe3b898d232eb990ed6df487"
"C-007","current-constitutional-status-2026-07-16","ru","editorial","63","425","https://constitution.my/updates.json?lang=ru","db7b7ea9b3b00402ce0605dde05abda5d0f08c8defed6bf925a9c7b835ef3587"
"C-007","legal-interoperability-2026-07-14","ru","editorial","54","453","https://constitution.my/updates.json?lang=ru","e7f40000e11c9337221203f1aa5a084f4e4eaedf907d805175e071b1a959395f"
"C-008","basics","ru","editorial","123","895","https://constitution.my/api/basics?lang=ru","15b603d2fece94af4e26fc470a886023ecad212b5639cccb4fd2443e74f7395b"
"C-008","about","ru","editorial","186","1581","https://constitution.my/about?lang=ru","adb40e49b06472fe8c43257402c273e15f7422db31da6637e1668a25e8677870"
"C-008","editorial-policy","ru","editorial","215","1887","https://constitution.my/editorial-policy?lang=ru","9196f849458acd588cceb4d0f02140c82b479d04d347cc8969122c14a64913ac"
"C-008","methodology","ru","editorial","239","1999","https://constitution.my/methodology?lang=ru","eb6d778e8ac6c9cefeaacbde177b9fc5712d5b796fc5827cae4b4d9f9fdeeb17"
"C-008","corrections","ru","editorial","277","2299","https://constitution.my/corrections?lang=ru","83d5e8b7d3bdff95880fb8a7e31e2cf5e968e0eec3328afeade327e58d029527"
"C-008","press","ru","editorial","346","2724","https://constitution.my/press?lang=ru","fc8244918b855990cfb8d5f8b98112ffaf8d6db187f7ed1263804897309469a5"
"C-008","roadmap","ru","editorial","187","1416","https://constitution.my/roadmap?lang=ru","45e6593436f80fbec7b9f9c09be4932895be4566368d55b94b95813c4d126d63"
"C-008","tools","ru","editorial","503","3747","https://constitution.my/tools?lang=ru","2dadf4347aae7cd1b6240e54ce6bfacd3bfd4e01b585122a627c9a4bfb8efbcb"
"C-009","constitution-2026:preamble","ru","normative","91","781","https://constitution.my/full-text?lang=ru#preamble","37ffd7113adf352e39ba7a5df9c49a818d8788447dda71882d9af1b9a531be7f"
"C-009","constitution-2026:article-1","ru","normative","17","151","https://constitution.my/full-text?lang=ru#article-1","d2c2a06312286fcbcfe2aa31e9dcac93f4f158cffc091e1e831e60e625e87f0b"
"C-009","constitution-2026:article-2","ru","normative","77","789","https://constitution.my/full-text?lang=ru#article-2","0317e5d80f04df9bc6bea87e55b177baa436973bd2c737954da788235692f101"
"C-009","constitution-2026:article-3","ru","normative","67","690","https://constitution.my/full-text?lang=ru#article-3","f125033d001e190c369dbd99b42ab45848386b8ee4693cfc0bc2e4d79bf8b1ac"
"C-009","constitution-2026:article-4","ru","normative","108","885","https://constitution.my/full-text?lang=ru#article-4","999bf19d441632d2c9b68ce51cd54bd284e90bfaff806c9a9afdd999fe86ad2f"
"C-009","constitution-2026:article-5","ru","normative","162","1432","https://constitution.my/full-text?lang=ru#article-5","c3099db14bc29c4360c11927e1cee0b8ec7188f05dc81a8bcd2d5f8869884a80"
"C-009","constitution-2026:article-6","ru","normative","169","1520","https://constitution.my/full-text?lang=ru#article-6","f544d56af900bca91dc8f80441c051a160c74650c62b7be96ffd3a8e46db24e4"
"C-009","constitution-2026:article-7","ru","normative","44","359","https://constitution.my/full-text?lang=ru#article-7","667283a8569ed160af52f4ee36051056a78769b1d380f5553856c4970c6278f4"
"C-009","constitution-2026:article-8","ru","normative","96","750","https://constitution.my/full-text?lang=ru#article-8","574721059533e42699e561c3d6552aa303b26a6f9f46bf784e3eaa588dd8ee40"
"C-009","constitution-2026:article-9","ru","normative","36","290","https://constitution.my/full-text?lang=ru#article-9","1c11134ecf26d04132247a0e371f9d985d0ed92ed8f06eaf45ec84a002b432d4"
"C-009","constitution-2026:article-10","ru","normative","26","229","https://constitution.my/full-text?lang=ru#article-10","02cca2a9f4036983538474d60e72555c9cf990830290178ed3651cb7a2e767a3"
"C-009","constitution-2026:article-11","ru","normative","19","195","https://constitution.my/full-text?lang=ru#article-11","d0780b4b79abaae57d426e51493d71f953376767a7066ddf1928ff96bbb08d14"
"C-009","constitution-2026:article-12","ru","normative","52","378","https://constitution.my/full-text?lang=ru#article-12","45a530d69fde20446ee0382bbd4084741b9b12ab6c842765a747d881fe9724d6"
"C-009","constitution-2026:article-13","ru","normative","100","833","https://constitution.my/full-text?lang=ru#article-13","7ed197fbf2a075616a19626b8fab4d515bc98bb303e08040ffd6c7f5d6e49041"
"C-009","constitution-2026:article-14","ru","normative","32","253","https://constitution.my/full-text?lang=ru#article-14","7a659f64c4cf6d9e89abb3c3c3b8efd007118a968a242a85679a99e855d35dc8"
"C-009","constitution-2026:article-15","ru","normative","124","981","https://constitution.my/full-text?lang=ru#article-15","5b2d6f327acfb6b7c2be9cefeb136d6eda11480d365a86e170d9e5151dd4d8e6"
"C-009","constitution-2026:article-16","ru","normative","52","422","https://constitution.my/full-text?lang=ru#article-16","521c6ce4e21446e9d4ffd8b9b142fa797c682457ebf6d436f545a728b2c83338"
"C-009","constitution-2026:article-17","ru","normative","22","155","https://constitution.my/full-text?lang=ru#article-17","3db2ec0845b21a87531c2f90cd6947c51cc8a176aa8e0731a3eebdddb20070dd"
"C-009","constitution-2026:article-18","ru","normative","71","583","https://constitution.my/full-text?lang=ru#article-18","5705c7f55eed03a7525a85c8e7a6e4d7ae1bf34345c6436e5a327ed6150731db"
"C-009","constitution-2026:article-19","ru","normative","63","495","https://constitution.my/full-text?lang=ru#article-19","2bc2b1e25a40caf89fcb800c3ed35b7942395aa1743395d6fbc3e8651b8a8808"
"C-009","constitution-2026:article-20","ru","normative","25","201","https://constitution.my/full-text?lang=ru#article-20","24f4f8ff2b77d89192fbfc30c445a822327f20f22289fd1f68c19438071ff606"
"C-009","constitution-2026:article-21","ru","normative","97","786","https://constitution.my/full-text?lang=ru#article-21","f0dc3c246c7b7c78526defccd626f312b72ff126b380bdb3309dfdba5881a943"
"C-009","constitution-2026:article-22","ru","normative","29","233","https://constitution.my/full-text?lang=ru#article-22","4ec3b9351a9903fa51b4305ddba34f7e99a3d5709642865799a68a9e442c7ec7"
"C-009","constitution-2026:article-23","ru","normative","112","1037","https://constitution.my/full-text?lang=ru#article-23","b8fe3a39a459bad816733d1eca99c8624b4c259897ae935c2d25000d071d49d5"
"C-009","constitution-2026:article-24","ru","normative","57","464","https://constitution.my/full-text?lang=ru#article-24","0f97a44d84489072eaea7c30b4d017c9c8c1e62506d4b572b4390edbae66e146"
"C-009","constitution-2026:article-25","ru","normative","24","184","https://constitution.my/full-text?lang=ru#article-25","e455000df23f063643c3b7499a12e9717740108cb39e955e2f76553b4d8c49b1"
"C-009","constitution-2026:article-26","ru","normative","65","582","https://constitution.my/full-text?lang=ru#article-26","070b41595e1233f8d29500ddf5730bbe0a88cc0217d6ed3f5f931376503821c8"
"C-009","constitution-2026:article-27","ru","normative","97","765","https://constitution.my/full-text?lang=ru#article-27","ea340508ac4188ccdad27047c728f7d986c986f438391d661d572b398c12269f"
"C-009","constitution-2026:article-28","ru","normative","59","429","https://constitution.my/full-text?lang=ru#article-28","d55dd0ebe86b7cd73a25051962a342b1c5c11dae876deeeb99befce1194dcacf"
"C-009","constitution-2026:article-29","ru","normative","77","701","https://constitution.my/full-text?lang=ru#article-29","0d40b1bdd6bd7e4b4b004a012db02128390fcb28229bd91533e1be51453cc2a0"
"C-009","constitution-2026:article-30","ru","normative","48","373","https://constitution.my/full-text?lang=ru#article-30","c2aa439ede039548242e87daed3317751c01063d8fad03fbc132d0764a3df19c"
"C-009","constitution-2026:article-31","ru","normative","41","368","https://constitution.my/full-text?lang=ru#article-31","ea02c6228e4dad79f1fc023b53332bda4444ab4abe54c041184cff778fb895fe"
"C-009","constitution-2026:article-32","ru","normative","49","390","https://constitution.my/full-text?lang=ru#article-32","d18e3d4feaf649706adc6af512554dc5277fc98f552bc4af80c986f456fc6733"
"C-009","constitution-2026:article-33","ru","normative","90","783","https://constitution.my/full-text?lang=ru#article-33","a63bcf46dc572119f46dc9ecefff0da76bd1164e2b5aeb8c8fd37bce6ab27e14"
"C-009","constitution-2026:article-34","ru","normative","37","309","https://constitution.my/full-text?lang=ru#article-34","ca32a0fb5b8c6e6f54543a147d6412a7a456dd39f362fe7aa1c9c09da2e76344"
"C-009","constitution-2026:article-35","ru","normative","164","1378","https://constitution.my/full-text?lang=ru#article-35","f9e5624afb65f1aef5e54b732ba3436bd6a06b65183ee842464997e438b0e440"
"C-009","constitution-2026:article-36","ru","normative","27","222","https://constitution.my/full-text?lang=ru#article-36","87a58a3d89c511446de5c2ea5eaecc742aea47795efcdefa0f33ef64b75dcddd"
"C-009","constitution-2026:article-37","ru","normative","45","358","https://constitution.my/full-text?lang=ru#article-37","42626f94d489bd01f8af5ae119019f76928d48745d9466f04a1b29f98996bd95"
"C-009","constitution-2026:article-38","ru","normative","14","112","https://constitution.my/full-text?lang=ru#article-38","7ffe5acced657fb48f73024af5c46fb3823082b6001ab9699ca3dd96f33ab958"
"C-009","constitution-2026:article-39","ru","normative","24","181","https://constitution.my/full-text?lang=ru#article-39","0882f0a425f836fa72a3732f5432738d2c82d1bb020847b89c060a0b3b16fc10"
"C-009","constitution-2026:article-40","ru","normative","18","151","https://constitution.my/full-text?lang=ru#article-40","636d6c9d79985a1808e075fc845707a50c04092a7d9332616d2ee6c08cd6e43d"
"C-009","constitution-2026:article-41","ru","normative","87","646","https://constitution.my/full-text?lang=ru#article-41","d74ca8e73447b51fb6f6b219b0972cfc39e98ed8722bbeefde6e27f3e1906c6d"
"C-009","constitution-2026:article-42","ru","normative","69","606","https://constitution.my/full-text?lang=ru#article-42","92e96a7a51f4dd5ce6fa8c211fddfb2574720c0f293497afa6c3e8d54cfb1a67"
"C-009","constitution-2026:article-43","ru","normative","176","1369","https://constitution.my/full-text?lang=ru#article-43","a148e229c84635d7b1c01f0d793a08dc6b3392ffc1b0d18bcf4c4a1e4ca3329f"
"C-009","constitution-2026:article-44","ru","normative","193","1584","https://constitution.my/full-text?lang=ru#article-44","4460e9b6e3b0af2e3882bce13d2e45882c1682a1b710f8496c45006b467674fc"
"C-009","constitution-2026:article-45","ru","normative","45","434","https://constitution.my/full-text?lang=ru#article-45","cfdc90a98fb0b1d088d281288b5afbcaa2d425f7f859f21b2c5887d1b1ff8cd7"
"C-009","constitution-2026:article-46","ru","normative","669","5838","https://constitution.my/full-text?lang=ru#article-46","11b8efa2e4d90bcf64422f2cdd5092464e11c4423b0ab0fc93e40257a8a80fb8"
"C-009","constitution-2026:article-47","ru","normative","95","821","https://constitution.my/full-text?lang=ru#article-47","831307233949af252b67e3ae052d19004bbcfec59224d21192beba4d402d3d6f"
"C-009","constitution-2026:article-48","ru","normative","55","482","https://constitution.my/full-text?lang=ru#article-48","d42e2ffa6b741a8ce1f8560c46178af64b65176e52754f90daea3e6e86967410"
"C-009","constitution-2026:article-49","ru","normative","74","668","https://constitution.my/full-text?lang=ru#article-49","2b17410175e59e96e46e979e743016c9b25a112c8bbd2a582b4de988b8187ad6"
"C-009","constitution-2026:article-50","ru","normative","304","2483","https://constitution.my/full-text?lang=ru#article-50","452bc105fcf1051e3749154ca57e8110245d798e8e86e238d4f549cf2020b953"
"C-009","constitution-2026:article-51","ru","normative","252","2082","https://constitution.my/full-text?lang=ru#article-51","ee7bd45f27cc00f0164647e29a3728b26cb003abb34809b06c53e8493931bf73"
"C-009","constitution-2026:article-52","ru","normative","58","485","https://constitution.my/full-text?lang=ru#article-52","8bab886b749a473fb1848b08408a3d177059b43ec534f90ff96b36130ebf4a5a"
"C-009","constitution-2026:article-53","ru","normative","31","270","https://constitution.my/full-text?lang=ru#article-53","094b6154bf5135a8af4812ff2564cf084580aa85a0d35cd6bbd1717b8dc6d565"
"C-009","constitution-2026:article-54","ru","normative","88","692","https://constitution.my/full-text?lang=ru#article-54","8a0f2c9ed81e7c912e2389c24cc61e2f86ff6f3325d3d2f9a2375775580d9645"
"C-009","constitution-2026:article-55","ru","normative","260","2096","https://constitution.my/full-text?lang=ru#article-55","f62da8b965b20ce219b8361499457e2b3bf11df938c710f6d18ac4898a322f53"
"C-009","constitution-2026:article-56","ru","normative","454","3717","https://constitution.my/full-text?lang=ru#article-56","9ab269ba6f3f9411bfd755edb7f16ba5087a8198f82df54aa743973c0ff28f08"
